borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_sqft,gross_sqft,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,borough_name,source_file,tax_class_as_of_final_roll_17/18,building_class_as_of_final_roll_17/18,tax_class_as_of_final_roll_18/19,building_class_as_of_final_roll_18/19,borough_str,pop_density,avg_income,gdp_local,dist_center,amenity_score,is_residential,price_per_sqft_real,sale_date_parsed,sale_month,borough_clean,sale_year,building_age
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739.0,140.0, ,A5,3208 WILSON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2000.0,1440.0,1940.0,1.0,A5,310000.0,2009-04-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,215.27777777777777,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4740.0,1.0, ,A5,3246 FISH AVENUE                         ,            ,10469.0,1.0,0.0,1.0,2500.0,1778.0,1935.0,1.0,A5,380000.0,2009-03-25,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,213.72328458942636,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742.0,45.0, ,A5,3236 FENTON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2050.0,1280.0,1920.0,1.0,A5,300000.0,2009-10-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,234.375,2009-05-10,5.0,2,2009.0,89.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742.0,51.0, ,A5,3248 FENTON AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2050.0,1320.0,1920.0,1.0,A5,364000.0,2009-01-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,275.7575757575757,2009-12-01,12.0,2,2009.0,89.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4744.0,19.0, ,A2,3323 MICKLE AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2375.0,722.0,1930.0,1.0,A2,0.0,2009-05-01,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-01-05,1.0,2,2009.0,79.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746.0,32.0, ,A5,3214 CORSA AVE                           ,            ,10469.0,1.0,0.0,1.0,2925.0,1400.0,1950.0,1.0,A5,0.0,2009-06-29,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4749.0,16.0, ,A5,3343 TIEMANN AVENUE                      ,            ,10469.0,1.0,0.0,1.0,1710.0,1714.0,1955.0,1.0,A5,0.0,2009-07-14,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751.0,55.0, ,A2,3330 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2090.0,948.0,1960.0,1.0,A2,1000.0,2009-08-10,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,1.0548523206751057,2009-10-08,10.0,2,2009.0,49.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4764.0,47.0, ,A2,3120 MICKLE AVENUE                       ,            ,10469.0,1.0,0.0,1.0,4750.0,826.0,1899.0,1.0,A2,0.0,2009-09-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-02-09,2.0,2,2009.0,110.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4767.0,18.0, ,A1,3025 KINGSLAND AVENUE                    ,            ,10469.0,1.0,0.0,1.0,4750.0,4374.0,1920.0,1.0,A1,0.0,2009-09-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4773.0,21.0, ,A5,3025 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2700.0,1890.0,1955.0,1.0,A5,423470.0,2009-06-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,224.05820105820104,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4773.0,47.0, ,A2,3022 TIEMANN AVE                         ,            ,10469.0,1.0,0.0,1.0,4750.0,1896.0,1920.0,1.0,A2,395000.0,2009-04-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,208.33333333333331,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4779.0,20.0, ,A9,3111 NEW ENGLAND THRUWAY                 ,            ,10469.0,1.0,0.0,1.0,2695.0,1582.0,1970.0,1.0,A9,0.0,2009-05-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784.0,7.0, ,A5,2949 KINGSLAND AVENUE                    ,            ,10469.0,1.0,0.0,1.0,1692.0,1534.0,1960.0,1.0,A5,250000.0,2009-06-08,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,162.97262059973923,2009-08-06,8.0,2,2009.0,49.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4784.0,69.0, ,A5,1616 ADEE AVENUE                         ,            ,10469.0,1.0,0.0,1.0,1422.0,1474.0,1960.0,1.0,A5,0.0,2009-10-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4787.0,47.0, ,A1,2808 KINGSLAND AVENUE                    ,            ,10469.0,1.0,0.0,1.0,3555.0,1132.0,1930.0,1.0,A1,0.0,2009-10-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-02-10,2.0,2,2009.0,79.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789.0,16.0, ,A2,2935 WICKHAM AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2375.0,2030.0,1901.0,1.0,A2,0.0,2009-08-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4789.0,40.0, ,A2,2922 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2375.0,779.0,1910.0,1.0,A2,125000.0,2009-08-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,160.46213093709883,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4790.0,12.0, ,A2,2951 BRUNER AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2375.0,396.0,1910.0,1.0,A2,113645.0,2009-07-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,286.9823232323232,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4793.0,37.0, ,A1,2810 GUNTHER AVENUE                      ,            ,10469.0,1.0,0.0,1.0,4750.0,1288.0,1910.0,1.0,A1,400000.0,2009-06-25,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,310.55900621118013,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4794.0,23.0, ,A2,2821 BRUNER AVENUE                       ,            ,10469.0,1.0,0.0,1.0,2375.0,1140.0,1901.0,1.0,A2,135000.0,2009-09-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,118.42105263157896,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4794.0,53.0, ,A2,2848 WICKHAM AVENUE                      ,            ,10469.0,1.0,0.0,1.0,2375.0,2234.0,1935.0,1.0,A2,320000.0,2009-07-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,143.2408236347359,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4796.0,5.0, ,A2,2941 GRACE AVENUE                        ,            ,10469.0,1.0,0.0,1.0,4750.0,1000.0,1925.0,1.0,A2,325943.0,2009-09-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,325.943,2009-03-09,3.0,2,2009.0,84.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4883.0,51.0, ,B3,3442 WICKHAM AVENUE                      ,            ,10469.0,2.0,0.0,2.0,6099.0,4019.0,1930.0,1.0,A2,165000.0,2009-11-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,41.05498880318487,2009-09-11,9.0,2,2009.0,79.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888.0,122.0, ,A5,1312 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,1600.0,960.0,1950.0,1.0,A5,10.0,2009-03-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0104166666666666,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888.0,122.0, ,A5,1312 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,1600.0,960.0,1950.0,1.0,A5,364451.0,2009-03-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,379.6364583333333,2009-09-03,9.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4892.0,41.0, ,B1,3531 GRACE AVENUE                        ,            ,10466.0,2.0,0.0,2.0,9075.0,2640.0,2011.0,1.0,A2,406000.0,2009-03-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.3,,153.78787878787878,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4893.0,119.0, ,A5,3534 GRACE AVENUE                        ,            ,10466.0,1.0,0.0,1.0,1674.0,1732.0,1960.0,1.0,A5,0.0,2009-06-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-05-06,5.0,2,2009.0,49.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4894.0,23.0, ,A2,1978 NEEDHAM AVENUE                      ,            ,10466.0,1.0,0.0,1.0,5500.0,774.0,1935.0,1.0,A2,0.0,2009-05-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4897.0,41.0, ,A5,1205 EAST 222 STREET                     ,            ,10469.0,1.0,0.0,1.0,1800.0,1512.0,1950.0,1.0,A5,311330.0,2009-05-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,205.90608465608463,2009-04-05,4.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898.0,14.0, ,A5,1263 EAST 223 STREET                     ,            ,10466.0,1.0,0.0,1.0,2233.0,1455.0,1955.0,1.0,A5,201714.0,2009-12-14,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,138.63505154639176,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898.0,32.0, ,A5,1227 EAST 223RD STREET                   ,            ,10466.0,1.0,0.0,1.0,1600.0,960.0,1955.0,1.0,A5,325000.0,2009-03-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,338.5416666666667,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898.0,42.0, ,A5,1804 SCHIEFFELIN AVE.                    ,            ,10466.0,1.0,0.0,1.0,1800.0,1534.0,1955.0,1.0,A5,0.0,2009-04-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4902.0,45.0, ,A5,1136 EAST 224 STREET                     ,            ,10466.0,1.0,0.0,1.0,2500.0,1280.0,1950.0,1.0,A5,0.0,2009-04-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4902.0,58.0, ,A5,1156 EAST 224 STREET                     ,            ,10466.0,1.0,0.0,1.0,1800.0,1944.0,1950.0,1.0,A5,10.0,2009-10-15,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0051440329218107,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4903.0,77.0, ,A5,1166 EAST 225 STREET                     ,            ,10466.0,1.0,0.0,1.0,1840.0,1384.0,1970.0,1.0,A5,197900.0,2009-04-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,142.99132947976878,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4922.0,3.0, ,A9,3695 MAROLLA PLACE                       ,            ,10466.0,1.0,0.0,1.0,2390.0,2760.0,1931.0,1.0,A9,0.0,2009-07-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4929.0,42.0, ,A1,3917 ELY AVENUE                          ,            ,10466.0,1.0,0.0,1.0,2144.0,1248.0,1948.0,1.0,A1,281914.0,2009-06-18,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,225.8926282051282,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4934.0,29.0, ,A5,3914 ELY AVENUE                          ,            ,10466.0,1.0,0.0,1.0,2050.0,1936.0,1955.0,1.0,A5,310000.0,2009-07-14,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,160.12396694214877,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4939.0,33.0, ,A5,3831 AMUNDSON AVENUE                     ,            ,10466.0,1.0,0.0,1.0,2600.0,1860.0,1960.0,1.0,A5,370000.0,2009-11-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,198.9247311827957,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4939.0,80.0, ,A0,38-40 SETON AVENUE                       ,            ,10466.0,1.0,0.0,1.0,7500.0,1172.0,1948.0,1.0,A0,435000.0,2009-06-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,371.160409556314,2009-02-06,2.0,2,2009.0,61.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4943.0,58.0, ,A1,3687 SECOR AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2856.0,1248.0,1925.0,1.0,A1,355000.0,2009-07-13,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,284.45512820512823,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945.0,49.0, ,A1,2117 LIGHT STREET                        ,            ,10466.0,1.0,0.0,1.0,3850.0,1626.0,1930.0,1.0,A1,0.0,2009-03-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-09-03,9.0,2,2009.0,79.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945.0,51.0, ,A2,2115 LIGHT STREET                        ,            ,10466.0,1.0,0.0,1.0,4890.0,1575.0,1930.0,1.0,A2,409000.0,2009-03-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,259.6825396825397,2009-03-03,3.0,2,2009.0,79.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4951.0,67.0, ,A1,3706 ROMBOUTS AVENUE                     ,            ,10466.0,1.0,0.0,1.0,3100.0,1216.0,1925.0,1.0,A1,110000.0,2009-09-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,90.46052631578948,2009-09-09,9.0,2,2009.0,84.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4958.0,10.0, ,A1,3918 MURDOCK AVENUE                      ,            ,10466.0,1.0,0.0,1.0,2500.0,1824.0,1960.0,1.0,A1,0.0,2009-03-06,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,2009-06-03,6.0,2,2009.0,49.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4960.0,56.0, ,A1,3953 SETON AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2500.0,1851.0,1927.0,1.0,A1,355100.0,2009-11-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,191.84224743381955,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4962.0,49.0, ,A1,3951 DURYEA AVE                          ,            ,10466.0,1.0,0.0,1.0,2500.0,1258.0,1925.0,1.0,A1,318000.0,2009-10-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,252.78219395866452,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4962.0,49.0, ,A1,3951 DURYEA                              ,            ,10466.0,1.0,0.0,1.0,2500.0,1258.0,1925.0,1.0,A1,185000.0,2009-04-23,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,147.05882352941177,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4963.0,36.0, ,A1,3966 DURYEA AVE                          ,            ,10466.0,1.0,0.0,1.0,2500.0,2004.0,1930.0,1.0,A1,0.0,2009-07-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4964.0,23.0, ,A1,3920 PRATT AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2650.0,2638.0,1956.0,1.0,A1,0.0,2009-07-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4966.0,52.0, ,A2,4039 HARPER AVENUE                       ,            ,10466.0,1.0,0.0,1.0,5093.0,2072.0,1949.0,1.0,A2,345000.0,2009-08-17,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,166.5057915057915,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4970.0,28.0, ,A2,3929 ROMBOUTS AVENUE                     ,            ,10466.0,1.0,0.0,1.0,2000.0,1184.0,1925.0,1.0,A2,0.0,2009-05-22,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,  ,4970.0,35.0, ,  ,3915 ROMBOUTS AVENUE                     ,            ,10466.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A5,380000.0,2009-02-05,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.0,,,2009-05-02,5.0,2,2009.0,200.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4970.0,50.0, ,A1,3926 DYRE AVENUE                         ,            ,10466.0,1.0,0.0,1.0,3200.0,1442.0,1925.0,1.0,A1,425000.0,2009-11-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,294.72954230235786,2009-03-11,3.0,2,2009.0,84.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4970.0,135.0, ,A5,3913 ROMBOUTS AVENUE                     ,            ,10466.0,1.0,0.0,1.0,1938.0,1922.0,2008.0,1.0,A5,383000.0,2009-06-04,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,199.27159209157128,2009-04-06,4.0,2,2009.0,1.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4976.0,14.0, ,A5,4055 WICKHAM AVE.                        ,            ,10466.0,1.0,0.0,1.0,1750.0,1080.0,1950.0,1.0,A5,0.0,2009-09-14,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4976.0,19.0, ,A1,4045 WICKHAM AVENUE                      ,            ,10466.0,1.0,0.0,1.0,2375.0,1224.0,1925.0,1.0,A1,340000.0,2009-11-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,277.77777777777777,2009-03-11,3.0,2,2009.0,84.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4978.0,47.0, ,A1,1846 EDENWALD AVENUE                     ,            ,10466.0,1.0,0.0,1.0,2000.0,2520.0,1935.0,1.0,A1,407000.0,2009-11-16,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,161.5079365079365,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4979.0,4.0, ,A5,4018 ELY AVENUE                          ,            ,10466.0,1.0,0.0,1.0,1710.0,1152.0,1940.0,1.0,A5,306734.0,2009-11-25,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,266.26215277777777,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4979.0,5.0, ,A5,4020 ELY AVENUE                          ,            ,10466.0,1.0,0.0,1.0,1710.0,1152.0,1940.0,1.0,A5,269500.0,2009-08-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,233.94097222222223,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4979.0,49.0, ,A5,4089 GRACE AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2589.0,1260.0,1950.0,1.0,A5,100.0,2009-12-12,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0793650793650793,2009-12-12,12.0,2,2009.0,59.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4979.0,64.0, ,A5,4063 GRACE AVENUE                        ,            ,10466.0,1.0,0.0,1.0,2494.0,1470.0,1950.0,1.0,A5,0.0,2009-07-21,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4981.0,46.0, ,A5,4092 EDSON AVENUE                        ,            ,10466.0,1.0,0.0,1.0,1800.0,1798.0,1955.0,1.0,A5,0.0,2009-03-20,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4981.0,61.0, ,A5,4063 BAYCHESTER AVENUE                   ,            ,10466.0,1.0,0.0,1.0,1681.0,2160.0,1965.0,1.0,A5,361000.0,2009-09-03,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,167.12962962962962,2009-03-09,3.0,2,2009.0,44.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4983.0,164.0, ,A5,4061 WILDER AVENUE                       ,            ,10466.0,1.0,0.0,1.0,2185.0,1651.0,1955.0,1.0,A5,330000.0,2009-06-30,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,199.8788612961841,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4984.0,61.0, ,A1,4063 MURDOCK AVENUE                      ,            ,10466.0,1.0,0.0,1.0,3742.0,1804.0,1901.0,1.0,A1,0.0,2009-05-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4985.0,15.0, ,A5,4038 MURDOCK AVENUE                      ,            ,10466.0,1.0,0.0,1.0,1808.0,1741.0,1945.0,1.0,A5,357498.0,2009-07-27,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,205.3406088454911,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,5134.0,70.0, ,A2,2319 BOLLER AVE                          ,            ,10475.0,1.0,0.0,1.0,7125.0,1480.0,1947.0,1.0,A2,417000.0,2009-10-09,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,281.7567567567568,2009-09-10,9.0,2,2009.0,62.0
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,5228.0,53.0, ,A1,3344 PALMER AVENUE                       ,            ,10475.0,1.0,0.0,1.0,6000.0,2838.0,1933.0,1.0,A1,500000.0,2009-08-24,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,176.18040873854827,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,5257.0,31.0, ,A9,3421 DE REIMER AVENUE                    ,            ,10475.0,1.0,0.0,1.0,5363.0,1664.0,1957.0,1.0,A9,0.0,2009-10-26,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,0.0,,,2,,
2.0,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,5263.0,340.0, ,A2,3412 HUNTER AVENUE                       ,            ,10475.0,1.0,0.0,1.0,5000.0,2376.0,1933.0,1.0,A2,65000.0,2009-10-02,Unknown,2009_bronx.xls,1,D4,1,D4,2.0,72000,88000,6.8,2.0,5.15,,27.35690235690236,2009-02-10,2.0,2,2009.0,76.0
